RowNumber,AnimalName,AnimalGender,AnimalBirthMonth,BreedName,Borough,ZipCode,LicenseIssuedDate,LicenseExpiredDate,Extract Year
4926,ANYA,F,2012,Yorkshire Terrier,,11223,11/17/2015,09/02/2021,2017
26222,BODEY,M,2014,Labrador Retriever,,11201,08/02/2016,09/02/2021,2017
29830,WAFFLES,F,2014,Terrier Crossbreed,,11218,09/02/2016,09/02/2021,2017
46059,MISU,F,2012,Shih Tzu,,11375,01/30/2017,09/02/2021,2017
79934,KOKOI,M,2012,Poodle,,11231,07/17/2017,09/02/2021,2017
2720,ANYA,F,2012,Yorkshire Terrier,,11223,11/17/2015,09/02/2021,2018
6336,BODEY,M,2014,Labrador Retriever,,11201,08/02/2016,09/02/2021,2018
7227,WAFFLES,F,2014,Terrier Crossbreed,,11218,09/02/2016,09/02/2021,2018
11571,MISU,F,2012,Shih Tzu,,11375,01/30/2017,09/02/2021,2018
28002,KOKOI,M,2012,Poodle,,11231,07/17/2017,09/02/2021,2018
83181,WALLACE,F,2014,"Bull Dog, French",,11373,07/06/2018,09/02/2021,2018
91659,CAPTAIN,M,2008,German Shepherd Dog,,11211,08/14/2018,09/02/2021,2018
95046,LUCY,F,2014,Labrador Retriever,,10029,09/02/2018,09/02/2021,2018
95582,HARRISON,M,2011,Shih Tzu Crossbreed,,11222,09/05/2018,09/02/2021,2018
82378,KIRA,F,2012,Australian Kelpie,,10009,07/31/2016,09/03/2021,2016
90037,PRINCESS,F,2010,Labrador Retriever,,11367,09/03/2016,09/03/2021,2016
95315,BELLA,F,2011,Pug,,10025,09/25/2016,09/03/2021,2016
95333,MILLIE,F,2010,Pug,,10025,09/25/2016,09/03/2021,2016
26075,KIRA,F,2012,Australian Kelpie,,10009,07/31/2016,09/03/2021,2017
29921,PRINCESS,F,2010,Labrador Retriever,,11367,09/03/2016,09/03/2021,2017
32311,BELLA,F,2011,Pug,,10025,09/25/2016,09/03/2021,2017
32319,MILLIE,F,2010,Pug,,10025,09/25/2016,09/03/2021,2017
77666,BUCKMINSTER,M,2012,"Bull Dog, French",,10009,07/06/2017,09/03/2021,2017
6257,KIRA,F,2012,Australian Kelpie,,10009,07/31/2016,09/03/2021,2018
7251,PRINCESS,F,2010,Labrador Retriever,,11367,09/03/2016,09/03/2021,2018
7788,MILLIE,F,2010,Pug,,10025,09/25/2016,09/03/2021,2018
7795,BELLA,F,2011,Pug,,10025,09/25/2016,09/03/2021,2018
26723,BUCKMINSTER,M,2012,"Bull Dog, French",,10009,07/06/2017,09/03/2021,2018
83828,LUCY,F,2008,"Poodle, Standard",,10025,07/09/2018,09/03/2021,2018
92793,GINGER,F,2010,Cocker Spaniel,,11372,08/21/2018,09/03/2021,2018
95243,GIA,F,2015,Rat Terrier Crossbreed,,11102,09/03/2018,09/03/2021,2018
76293,ELLIE,F,2014,Unknown,,10306,07/08/2016,09/04/2021,2016
79246,LUCKY,F,2007,Miniature Pinscher,,11101,07/18/2016,09/04/2021,2016
87533,ASTRID,F,2013,"Poodle, Miniature",,11218,08/20/2016,09/04/2021,2016
89310,ASKA,F,2008,Pomeranian,,11377,08/31/2016,09/04/2021,2016
90295,CHEWBACCA,M,2014,Bulldog,,10027,09/04/2016,09/04/2021,2016
23345,ELLIE,F,2014,Unknown,,10306,07/08/2016,09/04/2021,2017
24620,LUCKY,F,2007,Miniature Pinscher,,11101,07/18/2016,09/04/2021,2017
28541,ASTRID,F,2013,"Poodle, Miniature",,11218,08/20/2016,09/04/2021,2017
29606,ASKA,F,2008,Pomeranian,,11377,08/31/2016,09/04/2021,2017
29949,CHEWBACCA,M,2014,Bulldog,,10027,09/04/2016,09/04/2021,2017
80558,BARACK,M,2008,Scottish Terrier,,11221,07/18/2017,09/04/2021,2017
5742,ELLIE,F,2014,Unknown,,10306,07/08/2016,09/04/2021,2018
5953,LUCKY,F,2007,Miniature Pinscher,,11101,07/18/2016,09/04/2021,2018
6901,ASTRID,F,2013,"Poodle, Miniature",,11218,08/20/2016,09/04/2021,2018
7175,ASKA,F,2008,Pomeranian,,11377,08/31/2016,09/04/2021,2018
7277,CHEWBACCA,M,2014,Bulldog,,10027,09/04/2016,09/04/2021,2018
28143,BARACK,M,2008,Scottish Terrier,,11221,07/18/2017,09/04/2021,2018
95281,STELLA,F,2017,"Bull Dog, English",,10010,09/04/2018,09/04/2021,2018
95438,PETEY,M,2015,Chihuahua Crossbreed,,11364,09/04/2018,09/04/2021,2018
95535,MAJOR,M,2017,Goldendoodle,,10002,09/04/2018,09/04/2021,2018
86262,BONNIE,F,2010,Havanese,,10021,08/15/2016,09/05/2021,2016
90329,DOUGAL,M,2015,Labradoodle,,10013,09/05/2016,09/05/2021,2016
27901,BONNIE,F,2010,Havanese,,10021,08/15/2016,09/05/2021,2017
30077,DOUGAL,M,2015,Labradoodle,,10013,09/05/2016,09/05/2021,2017
92092,SAMMY,F,2016,Labrador Retriever,,10472,09/05/2017,09/05/2021,2017
6750,BONNIE,F,2010,Havanese,,10021,08/15/2016,09/05/2021,2018
7288,DOUGAL,M,2015,Labradoodle,,10013,09/05/2016,09/05/2021,2018
34103,SAMMY,F,2016,Labrador Retriever,,10472,09/05/2017,09/05/2021,2018
84701,TODDY,M,2014,Havanese,,10018,07/14/2018,09/05/2021,2018
95549,GIZMO,M,2013,Brussels Griffon Crossbreed,,11104,09/05/2018,09/05/2021,2018
95684,JUNE,F,2012,Terrier Crossbreed,,11379,09/05/2018,09/05/2021,2018
95751,CONCHA,F,2017,Dachshund Smooth Coat,,10044,09/05/2018,09/05/2021,2018
96008,OTTO,M,2015,Miniature Schnauzer,,11201,09/06/2018,09/05/2021,2018
81724,SOPHIE,F,2014,Siberian Husky,,10461,07/27/2016,09/06/2021,2016
90612,DIEGO,M,2004,Chihuahua,,10007,09/06/2016,09/06/2021,2016
25633,SOPHIE,F,2014,Siberian Husky,,10461,07/27/2016,09/06/2021,2017
30122,DIEGO,M,2004,Chihuahua,,10007,09/06/2016,09/06/2021,2017
6167,SOPHIE,F,2014,Siberian Husky,,10461,07/27/2016,09/06/2021,2018
7328,DIEGO,M,2004,Chihuahua,,10007,09/06/2016,09/06/2021,2018
88956,SANDY,F,2016,Labrador Retriever,,10472,08/01/2018,09/06/2021,2018
95985,PHOEBE,F,2016,Golden Retriever,,10028,09/06/2018,09/06/2021,2018
103162,PENNY,F,2011,Chihuahua,,11220,10/14/2018,09/06/2021,2018
82519,BANE,M,2015,Bulldog,,11357,08/01/2016,09/07/2021,2016
90751,MIKA,F,2013,Shih Tzu Crossbreed,,10310,09/07/2016,09/07/2021,2016
90807,MAX,M,2016,Pomeranian,,10038,09/07/2016,09/07/2021,2016
90808,DAISY,F,2010,Poodle,,10025,09/07/2016,09/07/2021,2016
26160,BANE,M,2015,Bulldog,,11357,08/01/2016,09/07/2021,2017
30303,MIKA,F,2013,Shih Tzu Crossbreed,,10310,09/07/2016,09/07/2021,2017
30343,MAX,M,2016,Pomeranian,,10038,09/07/2016,09/07/2021,2017
30344,DAISY,F,2010,Poodle,,10025,09/07/2016,09/07/2021,2017
72549,TRIXSIE,F,2010,Shih Tzu,,10467,06/13/2017,09/07/2021,2017
6290,BANE,M,2015,Bulldog,,11357,08/01/2016,09/07/2021,2018
7344,MIKA,F,2013,Shih Tzu Crossbreed,,10310,09/07/2016,09/07/2021,2018
7353,MAX,M,2016,Pomeranian,,10038,09/07/2016,09/07/2021,2018
7354,DAISY,F,2010,Poodle,,10025,09/07/2016,09/07/2021,2018
24319,TRIXSIE,F,2010,Shih Tzu,,10467,06/13/2017,09/07/2021,2018
73861,ELVIS,M,2006,Jack Russell Terrier,,10003,05/20/2018,09/07/2021,2018
85414,PEPPER,M,2008,Yorkshire Terrier Crossbreed,,11106,07/17/2018,09/07/2021,2018
88964,MILO,M,2006,Cavalier King Charles Spaniel,,10004,08/01/2018,09/07/2021,2018
96063,LULA,F,2015,Dachshund,,10033,09/07/2018,09/07/2021,2018
96098,BELLA,F,2011,Labrador Retriever Crossbreed,,10025,09/07/2018,09/07/2021,2018
96101,PATTI,F,2017,Shih Tzu Crossbreed,,10038,09/07/2018,09/07/2021,2018
96149,JOANIE,F,2017,Shih Tzu Crossbreed,,10038,09/07/2018,09/07/2021,2018
102591,OCEAN,F,2014,Boxer Crossbreed,,10468,10/11/2018,09/07/2021,2018
61005,MICKEY,M,2008,Pomeranian,,11206,05/05/2016,09/08/2021,2016
83138,PINOT,F,2011,"Poodle, Toy",,11694,08/04/2016,09/08/2021,2016
83259,SANCERRE,F,2011,Unknown,,11694,08/04/2016,09/08/2021,2016
83677,NALA,F,2014,Golden Retriever,,10028,08/05/2016,09/08/2021,2016
91131,MILLIE,F,2016,Labradoodle,,10024,09/08/2016,09/08/2021,2016
91136,KRISTI,F,2014,Border Collie Crossbreed,,10003,09/08/2016,09/08/2021,2016
16993,MICKEY,M,2008,Pomeranian,,11206,05/05/2016,09/08/2021,2017
26481,PINOT,F,2011,"Poodle, Toy",,11694,08/04/2016,09/08/2021,2017
26490,SANCERRE,F,2011,Unknown,,11694,08/04/2016,09/08/2021,2017
26567,NALA,F,2014,Golden Retriever,,10028,08/05/2016,09/08/2021,2017
30462,MILLIE,F,2016,Labradoodle,,10024,09/08/2016,09/08/2021,2017
30466,KRISTI,F,2014,Border Collie Crossbreed,,10003,09/08/2016,09/08/2021,2017
58193,FRANNY,F,2011,Unknown,,10021,04/04/2017,09/08/2021,2017
93248,KING,M,2014,Shih Tzu Crossbreed,,11210,09/08/2017,09/08/2021,2017
4760,MICKEY,M,2008,Pomeranian,,11206,05/05/2016,09/08/2021,2018
6361,PINOT,F,2011,"Poodle, Toy",,11694,08/04/2016,09/08/2021,2018
6364,SANCERRE,F,2011,Unknown,,11694,08/04/2016,09/08/2021,2018
6404,NALA,F,2014,Golden Retriever,,10028,08/05/2016,09/08/2021,2018
7382,MILLIE,F,2016,Labradoodle,,10024,09/08/2016,09/08/2021,2018
7384,KRISTI,F,2014,Border Collie Crossbreed,,10003,09/08/2016,09/08/2021,2018
17208,FRANNY,F,2011,Unknown,,10021,04/04/2017,09/08/2021,2018
34649,KING,M,2014,Shih Tzu Crossbreed,,11210,09/08/2017,09/08/2021,2018
84941,ADDY,F,2011,Beagle,,11229,07/15/2018,09/08/2021,2018
89741,REM,M,2008,Siberian Husky,,11235,08/04/2018,09/08/2021,2018
96306,BAILEY,F,2017,American Eskimo dog,,11219,09/08/2018,09/08/2021,2018
96309,MAXIMUS,M,2017,Labrador Retriever Crossbreed,,11234,09/08/2018,09/08/2021,2018
96321,RIDELY,F,2017,Labradoodle,,10463,09/08/2018,09/08/2021,2018
109223,PICKLE,F,2012,"Bull Dog, French",,10038,11/13/2018,09/08/2021,2018
80749,MARLA,F,2013,Unknown,,10025,07/23/2016,09/09/2021,2016
91222,NICKELS,M,2013,Unknown,,10013,09/08/2016,09/09/2021,2016
91277,JETER,M,2015,Jack Russell Terrier,,10309,09/09/2016,09/09/2021,2016
25146,MARLA,F,2013,Unknown,,10025,07/23/2016,09/09/2021,2017
30397,NICKELS,M,2013,Unknown,,10013,09/08/2016,09/09/2021,2017
30524,JETER,M,2015,Jack Russell Terrier,,10309,09/09/2016,09/09/2021,2017
48134,OREO,M,2010,Papillon,,11220,02/12/2017,09/09/2021,2017
93516,SNOWIE,F,2009,American Pit Bull Terrier/Pit Bull,,11206,09/09/2017,09/09/2021,2017
6078,MARLA,F,2013,Unknown,,10025,07/23/2016,09/09/2021,2018
7399,NICKELS,M,2013,Unknown,,10013,09/08/2016,09/09/2021,2018
7403,JETER,M,2015,Jack Russell Terrier,,10309,09/09/2016,09/09/2021,2018
12499,OREO,M,2010,Papillon,,11220,02/12/2017,09/09/2021,2018
34662,SNOWIE,F,2009,American Pit Bull Terrier/Pit Bull,,11206,09/09/2017,09/09/2021,2018
84866,ANGIE,F,2013,Shih Tzu,,11209,07/15/2018,09/09/2021,2018
84894,SNOOP,M,2011,Puggle,,10026,07/15/2018,09/09/2021,2018
84933,ELLA,F,2012,Beagle Crossbreed,,10026,07/15/2018,09/09/2021,2018
87485,COOKIE,M,2016,Labrador Retriever Crossbreed,,10453,07/26/2018,09/09/2021,2018
101205,JASPER,M,2017,Shiba Inu,,10035,10/03/2018,09/09/2021,2018
73296,BUTTONS,F,2014,American Pit Bull Terrier/Pit Bull,,11372,06/24/2016,09/10/2021,2016
79056,WINSTON,M,2010,Unknown,,10016,07/17/2016,09/10/2021,2016
91577,KUNALI,M,2014,German Shepherd Crossbreed,,10463,09/10/2016,09/10/2021,2016
21883,BUTTONS,F,2014,American Pit Bull Terrier/Pit Bull,,11372,06/24/2016,09/10/2021,2017
24495,WINSTON,M,2010,Unknown,,10016,07/17/2016,09/10/2021,2017
30558,AURORA,F,2016,Havanese,,10001,09/10/2016,09/10/2021,2017
30592,KUNALI,M,2014,German Shepherd Crossbreed,,10463,09/10/2016,09/10/2021,2017
5504,BUTTONS,F,2014,American Pit Bull Terrier/Pit Bull,,11372,06/24/2016,09/10/2021,2018
5751,GINO,M,2009,Unknown,,10025,07/08/2016,09/10/2021,2018
5933,WINSTON,M,2010,Unknown,,10016,07/17/2016,09/10/2021,2018
7448,KUNALI,M,2014,German Shepherd Crossbreed,,10463,09/10/2016,09/10/2021,2018
91255,FIONNOULA,F,2017,Pembroke Welsh Corgi,,10306,08/12/2018,09/10/2021,2018
102553,ROCKY,M,2014,German Shepherd Dog,,11357,10/11/2018,09/10/2021,2018
85419,DUKE,M,2011,German Shepherd Dog,,11208,08/11/2016,09/11/2021,2016
87154,MADDIE,F,2007,Unknown,,11218,08/18/2016,09/11/2021,2016
91597,BERNARD,M,2015,Goldendoodle,,11229,09/11/2016,09/11/2021,2016
91616,BENTLY,M,2011,Puggle,,10040,09/11/2016,09/11/2021,2016
91635,COLBY,F,2015,Beagle Crossbreed,,10013,09/11/2016,09/11/2021,2016
91654,CHAMPION,M,2013,Schnauzer Crossbreed,,10028,09/11/2016,09/11/2021,2016
27562,DUKE,M,2011,German Shepherd Dog,,11208,08/11/2016,09/11/2021,2017
28322,MADDIE,F,2007,Unknown,,11218,08/18/2016,09/11/2021,2017
30660,CHAMPION,M,2013,Schnauzer Crossbreed,,10028,09/11/2016,09/11/2021,2017
30683,BERNARD,M,2015,Goldendoodle,,11229,09/11/2016,09/11/2021,2017
30696,COLBY,F,2015,Beagle Crossbreed,,10013,09/11/2016,09/11/2021,2017
30706,BENTLY,M,2011,Puggle,,10040,09/11/2016,09/11/2021,2017
6604,DUKE,M,2011,German Shepherd Dog,,11208,08/11/2016,09/11/2021,2018
6856,MADDIE,F,2007,Unknown,,11218,08/18/2016,09/11/2021,2018
7454,BERNARD,M,2015,Goldendoodle,,11229,09/11/2016,09/11/2021,2018
7455,COLBY,F,2015,Beagle Crossbreed,,10013,09/11/2016,09/11/2021,2018
7457,BENTLY,M,2011,Puggle,,10040,09/11/2016,09/11/2021,2018
7462,CHAMPION,M,2013,Schnauzer Crossbreed,,10028,09/11/2016,09/11/2021,2018
88487,STORY,M,2012,Labrador Retriever,,11231,07/30/2018,09/11/2021,2018
96857,BELLA,F,2013,Shih Tzu Crossbreed,,10025,09/11/2018,09/11/2021,2018
96921,OLLIE,M,2017,Wheaton Terrier,,10024,09/11/2018,09/11/2021,2018
115558,BRADY,M,2009,Jack Russell Terrier Crossbreed,,10075,12/19/2018,09/11/2021,2018
91704,ROCKY,M,2016,French Bulldog,,11101,09/12/2016,09/12/2021,2016
91784,PEYTON,M,2009,Shih Tzu,,10309,09/12/2016,09/12/2021,2016
91827,MAX,M,2012,Chihuahua,,10040,09/12/2016,09/12/2021,2016
91919,BANDIT,M,2004,Shih Tzu Crossbreed,,11215,09/12/2016,09/12/2021,2016
91921,CHLOE,F,2008,Shih Tzu,,11215,09/12/2016,09/12/2021,2016
91944,MIKO,F,2013,Golden Retriever,,10026,09/12/2016,09/12/2021,2016
95204,JANE,F,2009,Shiba Inu,,10065,09/25/2016,09/12/2021,2016
30751,MIKO,F,2013,Golden Retriever,,10026,09/12/2016,09/12/2021,2017
30768,BANDIT,M,2004,Shih Tzu Crossbreed,,11215,09/12/2016,09/12/2021,2017
30770,CHLOE,F,2008,Shih Tzu,,11215,09/12/2016,09/12/2021,2017
30783,ROCKY,M,2016,French Bulldog,,11101,09/12/2016,09/12/2021,2017
30816,PEYTON,M,2009,Shih Tzu,,10309,09/12/2016,09/12/2021,2017
30836,MAX,M,2012,Chihuahua,,10040,09/12/2016,09/12/2021,2017
32359,JANE,F,2009,Shiba Inu,,10065,09/25/2016,09/12/2021,2017
7463,PEYTON,M,2009,Shih Tzu,,10309,09/12/2016,09/12/2021,2018
7468,MAX,M,2012,Chihuahua,,10040,09/12/2016,09/12/2021,2018
7473,ROCKY,M,2016,French Bulldog,,11101,09/12/2016,09/12/2021,2018
7477,BANDIT,M,2004,Shih Tzu Crossbreed,,11215,09/12/2016,09/12/2021,2018
7478,CHLOE,F,2008,Shih Tzu,,11215,09/12/2016,09/12/2021,2018
7483,MIKO,F,2013,Golden Retriever,,10026,09/12/2016,09/12/2021,2018
7781,JANE,F,2009,Shiba Inu,,10065,09/25/2016,09/12/2021,2018
97075,PHOEBE,F,2018,Brittany Spaniel,,11238,09/12/2018,09/12/2021,2018
97080,MURPHY,M,2009,Puggle,,10025,09/12/2018,09/12/2021,2018
97082,FREDDY,M,2013,Unknown,,10024,09/12/2018,09/12/2021,2018
97124,ADDIE,F,2012,Yorkshire Terrier,,10026,09/12/2018,09/12/2021,2018
97217,BILLIE,F,2015,Terrier Crossbreed,,11216,09/12/2018,09/12/2021,2018
92158,PENNY,F,2010,Terrier mix,,10014,09/13/2016,09/13/2021,2016
101029,MAGGIE,F,2011,"Schnauzer, Miniature",,10012,10/23/2016,09/13/2021,2016
101056,RINGO,M,2011,"Schnauzer, Miniature",,10012,10/23/2016,09/13/2021,2016
30842,PENNY,F,2010,Terrier mix,,10014,09/13/2016,09/13/2021,2017
35176,MAGGIE,F,2011,"Schnauzer, Miniature",,10012,10/23/2016,09/13/2021,2017
35188,RINGO,M,2011,"Schnauzer, Miniature",,10012,10/23/2016,09/13/2021,2017
7512,PENNY,F,2010,Terrier mix,,10014,09/13/2016,09/13/2021,2018
8253,MAGGIE,F,2011,"Schnauzer, Miniature",,10012,10/23/2016,09/13/2021,2018
8255,RINGO,M,2011,"Schnauzer, Miniature",,10012,10/23/2016,09/13/2021,2018
87018,LILA,F,2008,Beagle Crossbreed,,11223,07/24/2018,09/13/2021,2018
87760,DOTTIE,F,2013,"Poodle, Standard",,10025,07/27/2018,09/13/2021,2018
88220,ZEKE,M,2015,Golden Retriever,,10024,07/30/2018,09/13/2021,2018
90933,QUICHE,F,2008,Unknown,,11362,08/10/2018,09/13/2021,2018
97404,ROCKY,M,2015,Unknown,,10308,09/13/2018,09/13/2021,2018
92412,DOMINIC,M,2015,German Shepherd Crossbreed,,10023,09/14/2016,09/14/2021,2016
31104,DOMINIC,M,2015,German Shepherd Crossbreed,,10023,09/14/2016,09/14/2021,2017
87303,MILLIE,F,2015,Yorkshire Terrier,,10029,08/14/2017,09/14/2021,2017
7522,DOMINIC,M,2015,German Shepherd Crossbreed,,10023,09/14/2016,09/14/2021,2018
31777,MILLIE,F,2015,Yorkshire Terrier,,10029,08/14/2017,09/14/2021,2018
97645,RODGER,M,2005,"Poodle, Toy",,10023,09/14/2018,09/14/2021,2018
97658,JACK,M,2012,Greyhound,,10024,09/14/2018,09/14/2021,2018
97663,SAINT,M,2017,Labrador Retriever Crossbreed,,11415,09/14/2018,09/14/2021,2018
104920,RORY,F,2004,Unknown,,10001,10/22/2018,09/14/2021,2018
92691,GALA,F,2014,Beagle,,10037,09/15/2016,09/15/2021,2016
92769,GIZMO,M,2015,Chihuahua,,11223,09/15/2016,09/15/2021,2016
92848,MAX,M,2015,Jack Russell Terrier,,10467,09/15/2016,09/15/2021,2016
31124,GIZMO,M,2015,Chihuahua,,11223,09/15/2016,09/15/2021,2017
31177,MAX,M,2015,Jack Russell Terrier,,10467,09/15/2016,09/15/2021,2017
31248,GALA,F,2014,Beagle,,10037,09/15/2016,09/15/2021,2017
99975,ZEUS,M,2017,Unknown,,10305,10/04/2017,09/15/2021,2017
7553,GALA,F,2014,Beagle,,10037,09/15/2016,09/15/2021,2018
7561,MAX,M,2015,Jack Russell Terrier,,10467,09/15/2016,09/15/2021,2018
7564,GIZMO,M,2015,Chihuahua,,11223,09/15/2016,09/15/2021,2018
7569,DAISY,F,2012,Chihuahua,,11223,09/15/2016,09/15/2021,2018
37627,ZEUS,M,2017,Unknown,,10305,10/04/2017,09/15/2021,2018
80972,LEXI,F,2013,American Eskimo dog,,11375,07/24/2016,09/16/2021,2016
82138,SHOTGUN,M,2010,Unknown,,10022,07/29/2016,09/16/2021,2016
92906,MAUS,F,2012,Pointer,,11201,09/16/2016,09/16/2021,2016
93025,JAXON,M,2012,Border Collie,,11356,09/16/2016,09/16/2021,2016
93078,KAI,M,2007,Cavalier King Charles Spaniel,,11417,09/16/2016,09/16/2021,2016
93190,HARLEY,M,2016,German Shepherd Crossbreed,,11417,09/16/2016,09/16/2021,2016
93196,GEORGE,M,2014,Beagle,,11375,09/16/2016,09/16/2021,2016
100933,KEYLIA,F,2008,Jack Russell Terrier,,11205,10/22/2016,09/16/2021,2016
101431,DIEGO,M,2009,Jack Russell Terrier,,10002,10/25/2016,09/16/2021,2016
25272,LEXI,F,2013,American Eskimo dog,,11375,07/24/2016,09/16/2021,2017
25826,SHOTGUN,M,2010,Unknown,,10022,07/29/2016,09/16/2021,2017
31261,KAI,M,2007,Cavalier King Charles Spaniel,,11417,09/16/2016,09/16/2021,2017
31312,HARLEY,M,2016,German Shepherd Crossbreed,,11417,09/16/2016,09/16/2021,2017
31315,GEORGE,M,2014,Beagle,,11375,09/16/2016,09/16/2021,2017
31322,MAUS,F,2012,Pointer,,11201,09/16/2016,09/16/2021,2017
31368,JAXON,M,2012,Border Collie,,11356,09/16/2016,09/16/2021,2017
35067,KEYLIA,F,2008,Jack Russell Terrier,,11205,10/22/2016,09/16/2021,2017
35388,DIEGO,M,2009,Jack Russell Terrier,,10002,10/25/2016,09/16/2021,2017
6109,LEXI,F,2013,American Eskimo dog,,11375,07/24/2016,09/16/2021,2018
6220,SHOTGUN,M,2010,Unknown,,10022,07/29/2016,09/16/2021,2018
7571,JAXON,M,2012,Border Collie,,11356,09/16/2016,09/16/2021,2018
7580,MAUS,F,2012,Pointer,,11201,09/16/2016,09/16/2021,2018
7584,KAI,M,2007,Cavalier King Charles Spaniel,,11417,09/16/2016,09/16/2021,2018
7587,HARLEY,M,2016,German Shepherd Crossbreed,,11417,09/16/2016,09/16/2021,2018
7589,GEORGE,M,2014,Beagle,,11375,09/16/2016,09/16/2021,2018
8230,KEYLIA,F,2008,Jack Russell Terrier,,11205,10/22/2016,09/16/2021,2018
8286,DIEGO,M,2009,Jack Russell Terrier,,10002,10/25/2016,09/16/2021,2018
97903,KING,M,2010,American Pit Bull Terrier/Pit Bull,,10453,09/16/2018,09/16/2021,2018
97906,STEWIE,M,2017,Yorkshire Terrier,,10029,09/16/2018,09/16/2021,2018
97912,ERNIE,M,2017,Labrador Retriever Crossbreed,,11104,09/16/2018,09/16/2021,2018
97994,ELLIE,F,2011,Shepard Crossbreed,,10065,09/16/2018,09/16/2021,2018
101105,DIMONA,F,2009,Labrador Retriever,,11372,10/02/2018,09/16/2021,2018
110267,LORD,M,2016,Miniature Schnauzer,,10014,11/20/2018,09/16/2021,2018
80930,TOBEY,F,2015,Jack Russell Terrier,,10028,07/24/2016,09/17/2021,2016
93257,MONCHY,M,2015,Chihuahua,,10029,09/17/2016,09/17/2021,2016
93307,MILO,M,2015,Maltese,,10029,09/17/2016,09/17/2021,2016
93350,JULIE,F,2016,Shih Tzu,,11378,09/17/2016,09/17/2021,2016
93392,BELLA,F,2014,American Pit Bull Terrier/Pit Bull,,10029,09/17/2016,09/17/2021,2016
93401,COOKIE,F,2012,Shih Tzu,,10306,09/17/2016,09/17/2021,2016
93412,KOBI,M,2010,German Shepherd Crossbreed,,10026,09/17/2016,09/17/2021,2016
93413,JESSICA,F,2009,Shih Tzu Crossbreed,,10029,09/17/2016,09/17/2021,2016
93421,BABY,M,2008,Bichon Frise,,10029,09/17/2016,09/17/2021,2016
93465,MOLLY,F,2014,Chihuahua,,10462,09/17/2016,09/17/2021,2016
93474,DONALD,M,2006,Shih Tzu,,10306,09/17/2016,09/17/2021,2016
25262,TOBEY,F,2015,Jack Russell Terrier,,10028,07/24/2016,09/17/2021,2017
31411,BELLA,F,2014,American Pit Bull Terrier/Pit Bull,,10029,09/17/2016,09/17/2021,2017
31418,COOKIE,F,2012,Shih Tzu,,10306,09/17/2016,09/17/2021,2017
31435,KOBI,M,2010,German Shepherd Crossbreed,,10026,09/17/2016,09/17/2021,2017
31436,JESSICA,F,2009,Shih Tzu Crossbreed,,10029,09/17/2016,09/17/2021,2017
31442,BABY,M,2008,Bichon Frise,,10029,09/17/2016,09/17/2021,2017
31459,MOLLY,F,2014,Chihuahua,,10462,09/17/2016,09/17/2021,2017
31461,DONALD,M,2006,Shih Tzu,,10306,09/17/2016,09/17/2021,2017
31487,MONCHY,M,2015,Chihuahua,,10029,09/17/2016,09/17/2021,2017
31512,JULIE,F,2016,Shih Tzu,,11378,09/17/2016,09/17/2021,2017
31526,MILO,M,2015,Maltese,,10029,09/17/2016,09/17/2021,2017
96068,MAGGIE,F,2011,Labrador Retriever,,10027,09/17/2017,09/17/2021,2017
96284,JAKE,M,2017,Jack Russell Terrier,,11101,09/17/2017,09/17/2021,2017
6101,TOBEY,F,2015,Jack Russell Terrier,,10028,07/24/2016,09/17/2021,2018
7594,MONCHY,M,2015,Chihuahua,,10029,09/17/2016,09/17/2021,2018
7596,JULIE,F,2016,Shih Tzu,,11378,09/17/2016,09/17/2021,2018
7598,MILO,M,2015,Maltese,,10029,09/17/2016,09/17/2021,2018
7601,MOLLY,F,2014,Chihuahua,,10462,09/17/2016,09/17/2021,2018
7603,DONALD,M,2006,Shih Tzu,,10306,09/17/2016,09/17/2021,2018
7607,KOBI,M,2010,German Shepherd Crossbreed,,10026,09/17/2016,09/17/2021,2018
7608,JESSICA,F,2009,Shih Tzu Crossbreed,,10029,09/17/2016,09/17/2021,2018
7610,BABY,M,2008,Bichon Frise,,10029,09/17/2016,09/17/2021,2018
7618,BELLA,F,2014,American Pit Bull Terrier/Pit Bull,,10029,09/17/2016,09/17/2021,2018
7620,COOKIE,F,2012,Shih Tzu,,10306,09/17/2016,09/17/2021,2018
35802,JAKE,M,2017,Jack Russell Terrier,,11101,09/17/2017,09/17/2021,2018
35854,MAGGIE,F,2011,Labrador Retriever,,10027,09/17/2017,09/17/2021,2018
88767,HERSHEY,M,2008,Chihuahua,,11368,07/31/2018,09/17/2021,2018
90606,COCO,F,2016,Cocker Spaniel Crossbreed,,10018,08/08/2018,09/17/2021,2018
97314,KRYPTO,F,2013,Golden Retriever,,11385,09/13/2018,09/17/2021,2018
98109,MAYA,F,2016,"Jindo Dog, Korea",,10019,09/17/2018,09/17/2021,2018
98203,ROSCOE,M,2018,Morkie,,11217,09/17/2018,09/17/2021,2018
98223,RUBY,F,2009,"Poodle, Toy",,10023,09/17/2018,09/17/2021,2018
98295,WOLF,M,2011,Beagle Crossbreed,,11379,09/17/2018,09/17/2021,2018
103163,PARKER,M,2017,Chihuahua,,11220,10/14/2018,09/17/2021,2018
108360,BABY,F,2012,American Pit Bull Mix / Pit Bull Mix,,10465,11/09/2018,09/17/2021,2018
80341,SIERRA,F,2011,Labrador Retriever,,11201,07/22/2016,09/18/2021,2016
93478,KENSINGTON,M,2014,Maltese,,10035,09/18/2016,09/18/2021,2016
